Distribuidora;Conjunto;Municipio;Estado;MUNICÍPIO_R;Endereco;LAT_SUB;LONG_SUB
CPFL-PAULISTA;RINCAO 1;RINCAO;SP;RINCAO;CPFL-PAULISTA SUBESTACAO RINCAO 1;-21,5901201;-48,0795074
COELBA;MILAGRES;MILAGRES;BA;MILAGRES;COELBA SUBESTACAO MILAGRES;-12,8541083;-39,8318749
EMT;UT_SAO JOSE RIO CLARO;SAO JOSE DO RIO CLARO;MT;SAO JOSE DO RIO CLARO;EMT SUBESTACAO UT_SAO JOSE RIO CLARO;-13,4540038;-56,7253538
EMT;UT_SAO JOSE RIO CLARO_34,5KV;SAO JOSE DO RIO CLARO;MT;SAO JOSE DO RIO CLARO;EMT SUBESTACAO UT_SAO JOSE RIO CLARO_34,5KV;-13,8410582;-56,6421029
CEMIG-D;IPANEMA;IPANEMA;MG;IPANEMA;CEMIG-D SUBESTACAO IPANEMA;-19,7986563;-41,7114937
EMG;RIO POMBA;RIO POMBA;MG;RIO POMBA;EMG SUBESTACAO RIO POMBA;-21,270984;-43,181006
RGE;HORIZONTINA;HORIZONTINA;RS;HORIZONTINA;RGE SUBESTACAO HORIZONTINA;-27,4440746;-53,9343407
RGE SUL;HORIZONTINA;HORIZONTINA;RS;HORIZONTINA;RGE SUL SUBESTACAO HORIZONTINA;-29,4977229;-51,3567089
CEEE-D;VASCONCELOS;TAPES;RS;TAPES;CEEE-D SUBESTACAO VASCONCELOS;-30,6733869;-51,3965346
CELG-D;PONTALINA;PONTALINA;GO;PONTALINA;CELG-D SUBESTACAO PONTALINA;-17,5222468;-49,4493178
EQUATORIAL MA;RIACHAO;RIACHAO;MA;RIACHAO;EQUATORIAL MA SUBESTACAO RIACHAO;-5,1040272;-43,7951583
CEMIG-D;CARMO DO RIO CLARO;CARMO DO RIO CLARO;MG;CARMO DO RIO CLARO;CEMIG-D SUBESTACAO CARMO DO RIO CLARO;-20,9702364;-46,1221704
CPFL-PAULISTA;SANTA ADELIA 1;SANTA ADELIA;SP;SANTA ADELIA;CPFL-PAULISTA SUBESTACAO SANTA ADELIA 1;-21,2345525;-48,8061991
CEMIG-D;CASSIA 1;CASSIA;MG;CASSIA;CEMIG-D SUBESTACAO CASSIA 1;-20,588672;-46,9092638
CELG-D;ALTO BURITI;BURITI ALEGRE;GO;BURITI ALEGRE;CELG-D SUBESTACAO ALTO BURITI;-18,1413655;-49,0421076
COELBA;PONTO NOVO;PONTO NOVO;BA;PONTO NOVO;COELBA SUBESTACAO PONTO NOVO;-10,8538722;-40,1122531
EMG;MATIPO;MATIPO;MG;MATIPO;EMG SUBESTACAO MATIPO;-20,3540537;-42,3568426
EMG;PADRE FIALHO;MATIPO;MG;MATIPO;EMG SUBESTACAO PADRE FIALHO;-20,3540537;-42,3568426
COPEL-DIS;SAO PEDRO DO IVAI;SAO PEDRO DO IVAI;PR;SAO PEDRO DO IVAI;COPEL-DIS SUBESTACAO SAO PEDRO DO IVAI;-23,8648757;-51,8652
ESE;FREI PAULO;FREI PAULO;SE;FREI PAULO;ESE SUBESTACAO FREI PAULO;-10,5551272;-37,5390496
ENEL CE;MUCAMBO;MUCAMBO;CE;MUCAMBO;ENEL CE SUBESTACAO MUCAMBO;-3,9273911;-40,7339592
EQUATORIAL PI;SAO PEDRO;SAO PEDRO DO PIAUI;PI;SAO PEDRO DO PIAUI;EQUATORIAL PI SUBESTACAO SAO PEDRO;-5,9114614;-42,7185614
ETO;AUGUSTINOPOLIS;AUGUSTINOPOLIS;TO;AUGUSTINOPOLIS;ETO SUBESTACAO AUGUSTINOPOLIS;-5,4709883;-47,8836106
BOA VISTA;CARACARAI;CARACARAI;RR;CARACARAI;BOA VISTA SUBESTACAO CARACARAI;1,8430329;-61,1223819
CERR;CARACARAI;CARACARAI;RR;CARACARAI;CERR SUBESTACAO CARACARAI;1,8142432;-61,134494
ENEL CE;SOLONOPOLIS;SOLONOPOLE;CE;SOLONOPOLE;ENEL CE SUBESTACAO SOLONOPOLIS;-5,7349809;-39,0316394
COSERN;CBOA CICA;TOUROS;RN;TOUROS;COSERN SUBESTACAO CBOA CICA;-5,2772574;-35,5483818
RGE;GETULIO VARGAS;GETULIO VARGAS;RS;GETULIO VARGAS;RGE SUBESTACAO GETULIO VARGAS;-27,897007;-52,2346263
RGE SUL;GETULIO VARGAS;GETULIO VARGAS;RS;GETULIO VARGAS;RGE SUL SUBESTACAO GETULIO VARGAS;-27,8843153;-52,2265796
COELBA;CONDE;CONDE;BA;CONDE;COELBA SUBESTACAO CONDE;-11,8205383;-37,6307975
COELBA;RIO DAS PEDRAS;CONDE;BA;CONDE;COELBA SUBESTACAO RIO DAS PEDRAS;-11,8348185;-37,6426906
COELBA;ITAPEBI;ITAPEBI;BA;ITAPEBI;COELBA SUBESTACAO ITAPEBI;-15,969716;-39,5848617
CEEE-D;ARROIO DO SAL;ARROIO DO SAL;RS;ARROIO DO SAL;CEEE-D SUBESTACAO ARROIO DO SAL;-29,5450932;-49,8935546
EPB;BONITO DE SANTA FE;BONITO DE SANTA FE;PB;BONITO DE SANTA FE;EPB SUBESTACAO BONITO DE SANTA FE;-7,3153167;-38,5163763
CELG-D;CAIAPONIA;CAIAPONIA;GO;CAIAPONIA;CELG-D SUBESTACAO CAIAPONIA;-16,9617755;-51,8157593
EQUATORIAL MA;MIRINZAL;MIRINZAL;MA;MIRINZAL;EQUATORIAL MA SUBESTACAO MIRINZAL;-2,5520343;-44,1640989
ELEKTRO;AURIFLAMA;AURIFLAMA;SP;AURIFLAMA;ELEKTRO SUBESTACAO AURIFLAMA;-20,6717944;-50,5510971
ENEL CE;BANABUIU;BANABUIU;CE;BANABUIU;ENEL CE SUBESTACAO BANABUIU;-5,3055572;-38,9129981
CERSUL;CERSUL;TURVO;SC;TURVO;CERSUL SUBESTACAO CERSUL;-28,9038038;-49,6581681
CELPE;CAETES;CAETES;PE;CAETES;CELPE SUBESTACAO CAETES;-8,7820419;-36,6142
EQUATORIAL PA;RIO MARIA I;RIO MARIA;PA;RIO MARIA;EQUATORIAL PA SUBESTACAO RIO MARIA I;-7,321441582;-50,04976006
EQUATORIAL PA;RIO MARIA II;RIO MARIA;PA;RIO MARIA;EQUATORIAL PA SUBESTACAO RIO MARIA II;-7,31;-50,04
CPFL JAGUARI;CACONDE;CACONDE;SP;CACONDE;CPFL JAGUARI SUBESTACAO CACONDE;-21,5280849;-46,6442753
CPFL LESTE PAULISTA;CACONDE;CACONDE;SP;CACONDE;CPFL LESTE PAULISTA SUBESTACAO CACONDE;-21,5280849;-46,6442753
CEMIG-D;LAGOA FORMOSA;LAGOA FORMOSA;MG;LAGOA FORMOSA;CEMIG-D SUBESTACAO LAGOA FORMOSA;-18,7743272;-46,4133139
CEA;CALCOENE;CALCOENE;AP;CALCOENE;CEA SUBESTACAO CALCOENE;2,4910316;-50,9861695
CELESC-DIS;GARUVA;GARUVA;SC;GARUVA;CELESC-DIS SUBESTACAO GARUVA;-26,0341188;-48,8538613
ESE;RIACHUELO;RIACHUELO;SE;RIACHUELO;ESE SUBESTACAO RIACHUELO;-10,7342718;-37,1897842
CELG-D;PADRE BERNARDO;PADRE BERNARDO;GO;PADRE BERNARDO;CELG-D SUBESTACAO PADRE BERNARDO;-16,0804275;-48,5075874
EQUATORIAL PA;CACHOEIRA DO ARARI;CACHOEIRA DO ARARI;PA;CACHOEIRA DO ARARI;EQUATORIAL PA SUBESTACAO CACHOEIRA DO ARARI;-1,0124698;-48,9529243
CELPE;CARNAIBA;CARNAIBA;PE;CARNAIBA;CELPE SUBESTACAO CARNAIBA;-7,7993786;-37,8049252
CELESC-DIS;GOVERNADOR CELSO RAMOS;GOVERNADOR CELSO RAMOS;SC;GOVERNADOR CELSO RAMOS;CELESC-DIS SUBESTACAO GOVERNADOR CELSO RAMOS;-27,3187328;-48,5633727
CELESC-DIS;ITAPIRANGA;ITAPIRANGA;SC;ITAPIRANGA;CELESC-DIS SUBESTACAO ITAPIRANGA;-27,1570587;-53,7209281
COELBA;CIPO;CIPO;BA;CIPO;COELBA SUBESTACAO CIPO;-11,0802701;-38,5089756
CEA;TARTARUGALZINHO;TARTARUGALZINHO;AP;TARTARUGALZINHO;CEA SUBESTACAO TARTARUGALZINHO;1,510203;-50,9130578
CEMIG-D;MARIA DA FE 2;MARIA DA FE;MG;MARIA DA FE;CEMIG-D SUBESTACAO MARIA DA FE 2;-22,3;-45,37
COPEL-DIS;MORRETES;MORRETES;PR;MORRETES;COPEL-DIS SUBESTACAO MORRETES;-25,4738121;-48,8289756
ELEKTRO;PAULO DE FARIA;PAULO DE FARIA;SP;PAULO DE FARIA;ELEKTRO SUBESTACAO PAULO DE FARIA;-20,0879751;-49,3586686
EMT;ARAPUTANGA;ARAPUTANGA;MT;ARAPUTANGA;EMT SUBESTACAO ARAPUTANGA;-15,4735772;-58,3545398
COELBA;MAIQUINIQUE;MAIQUINIQUE;BA;MAIQUINIQUE;COELBA SUBESTACAO MAIQUINIQUE;-15,6954953;-40,2475694
CEMIG-D;SERRO;SERRO;MG;SERRO;CEMIG-D SUBESTACAO SERRO;-18,601738;-43,394127
EMT;TAPURAH;TAPURAH;MT;TAPURAH;EMT SUBESTACAO TAPURAH;-12,7379267;-56,5140885
ENEL CE;ACARAPE;ACARAPE;CE;ACARAPE;ENEL CE SUBESTACAO ACARAPE;-4,2196644;-38,7023781
AME;MEDIO SOLIMOES E JURUA;JURUA;AM;JURUA;AME SUBESTACAO MEDIO SOLIMOES E JURUA;-3,472588;-66,0640965
EQUATORIAL PA;OUREM I;OUREM;PA;OUREM;EQUATORIAL PA SUBESTACAO OUREM I;-1,54;-47,11
EQUATORIAL PA;OUREM II;OUREM;PA;OUREM;EQUATORIAL PA SUBESTACAO OUREM II;-1,54;-47,11
CEMIG-D;CARMOPOLIS DE MINAS;CARMOPOLIS DE MINAS;MG;CARMOPOLIS DE MINAS;CEMIG-D SUBESTACAO CARMOPOLIS DE MINAS;-20,5425056;-44,6445401
ELEKTRO;PEDRO DE TOLEDO;PEDRO DE TOLEDO;SP;PEDRO DE TOLEDO;ELEKTRO SUBESTACAO PEDRO DE TOLEDO;-24,2768826;-47,2358242
CEMIG-D;DORES DO INDAIA;DORES DO INDAIA;MG;DORES DO INDAIA;CEMIG-D SUBESTACAO DORES DO INDAIA;-19,7999458;-45,6746597
ENEL CE;SAO LUIS DO CURU;SAO LUIS DO CURU;CE;SAO LUIS DO CURU;ENEL CE SUBESTACAO SAO LUIS DO CURU;-3,6697789;-39,2413834
COELBA;ALCOBACA;ALCOBACA;BA;ALCOBACA;COELBA SUBESTACAO ALCOBACA;-17,5248558;-39,1930985
ESE;CARMOPOLIS;CARMOPOLIS;SE;CARMOPOLIS;ESE SUBESTACAO CARMOPOLIS;-10,643596;-36,992211
ENEL CE;CARIRE;CARIRE;CE;CARIRE;ENEL CE SUBESTACAO CARIRE;-4,0618143;-40,4046467
ESE;MARUIM;MARUIM;SE;MARUIM;ESE SUBESTACAO MARUIM;-10,737995;-37,0871251
CELESC-DIS;FAXINAL DOS GUEDES;FAXINAL DOS GUEDES;SC;FAXINAL DOS GUEDES;CELESC-DIS SUBESTACAO FAXINAL DOS GUEDES;-26,8509652;-52,2608558
EMG;SANTA MARGARIDA;SANTA MARGARIDA;MG;SANTA MARGARIDA;EMG SUBESTACAO SANTA MARGARIDA;-20,3801454;-42,254149
EMT;NOBRES;NOBRES;MT;NOBRES;EMT SUBESTACAO NOBRES;-14,7264527;-56,342313
ELETROPAULO;CLEMENTINO;CLEMENTINA;SP;CLEMENTINA;ELETROPAULO SUBESTACAO CLEMENTINO;-23,6004203;-46,6498241
CEMIG-D;CARLOS CHAGAS 1;CARLOS CHAGAS;MG;CARLOS CHAGAS;CEMIG-D SUBESTACAO CARLOS CHAGAS 1;-17,7147827;-40,759037
CEMIG-D;CARLOS CHAGAS 2;CARLOS CHAGAS;MG;CARLOS CHAGAS;CEMIG-D SUBESTACAO CARLOS CHAGAS 2;-17,7147827;-40,759037
ETO;ANANAS;ANANAS;TO;ANANAS;ETO SUBESTACAO ANANAS;-6,3656332;-48,0736082
COSERN;GROSSOS;GROSSOS;RN;GROSSOS;COSERN SUBESTACAO GROSSOS;-4,9721219;-37,1684717
EMG;RIO NOVO;RIO NOVO;MG;RIO NOVO;EMG SUBESTACAO RIO NOVO;-21,4623458;-43,1269158
EPB;SAO JOAO DO RIO DO PEIXE;SAO JOAO DO RIO DO PEIXE;PB;SAO JOAO DO RIO DO PEIXE;EPB SUBESTACAO SAO JOAO DO RIO DO PEIXE;-6,730518;-38,44945
EMT;MATUPA;MATUPA;MT;MATUPA;EMT SUBESTACAO MATUPA;-10,1794302;-54,9345884
EQUATORIAL PI;SIMPLICIO MENDES;SIMPLICIO MENDES;PI;SIMPLICIO MENDES;EQUATORIAL PI SUBESTACAO SIMPLICIO MENDES;-7,864974;-41,9123948
EQUATORIAL PI;CANTO DO BURITI;CANTO DO BURITI;PI;CANTO DO BURITI;EQUATORIAL PI SUBESTACAO CANTO DO BURITI;-8,1127674;-42,9393037
CPFL-PAULISTA;RIBEIRAO BONITO 1-FERRAZ SALES;RIBEIRAO BONITO;SP;RIBEIRAO BONITO;CPFL-PAULISTA SUBESTACAO RIBEIRAO BONITO 1-FERRAZ SALES;-21,953902;-47,9990234
CEMIG-D;BRASOPOLIS 1;BRAZOPOLIS;MG;BRAZOPOLIS;CEMIG-D SUBESTACAO BRASOPOLIS 1;-22,4746487;-45,6152849
EMG;EUGENOPOLIS;EUGENOPOLIS;MG;EUGENOPOLIS;EMG SUBESTACAO EUGENOPOLIS;-21,0976142;-42,1849479
ELEKTRO;IGARATA;IGARATA;SP;IGARATA;ELEKTRO SUBESTACAO IGARATA;-23,2175491;-46,1736887
CPFL JAGUARI;RIBEIRAO CLARO;RIBEIRAO CLARO;PR;RIBEIRAO CLARO;CPFL JAGUARI SUBESTACAO RIBEIRAO CLARO;-23,1999785;-49,7562299
CPFL SANTA CRUZ;RIBEIRAO CLARO;RIBEIRAO CLARO;PR;RIBEIRAO CLARO;CPFL SANTA CRUZ SUBESTACAO RIBEIRAO CLARO;-23,2000204;-49,7565261
CELG-D;GUAPO S1;GUAPO;GO;GUAPO;CELG-D SUBESTACAO GUAPO S1;-16,83;-49,53
CELG-D;GUAPO S2;GUAPO;GO;GUAPO;CELG-D SUBESTACAO GUAPO S2;-16,8329339;-49,5334208
COSERN;LAGOA NOVA;LAGOA NOVA;RN;LAGOA NOVA;COSERN SUBESTACAO LAGOA NOVA;-6,0622108;-36,5243762
ETO;NOVA OLINDA;NOVA OLINDA;TO;NOVA OLINDA;ETO SUBESTACAO NOVA OLINDA;-7,6374043;-48,4189309
RGE SUL;SAO PEDRO;SAO PEDRO DO SUL;RS;SAO PEDRO DO SUL;RGE SUL SUBESTACAO SAO PEDRO;-29,6138663;-54,1833937
CELESC-DIS;CORUPA;CORUPA;SC;CORUPA;CELESC-DIS SUBESTACAO CORUPA;-26,4298151;-49,2383833
CEMIG-D;PADRE PARAISO;PADRE PARAISO;MG;PADRE PARAISO;CEMIG-D SUBESTACAO PADRE PARAISO;-17,0802192;-41,4920515
EMT;CHAPADA;CHAPADA DOS GUIMARAES;MT;CHAPADA DOS GUIMARAES;EMT SUBESTACAO CHAPADA;-15,4612783;-55,746672
EMT;CHAPADA_34,5KV;CHAPADA DOS GUIMARAES;MT;CHAPADA DOS GUIMARAES;EMT SUBESTACAO CHAPADA_34,5KV;-15,46;-55,75
CELG-D;SANTA TEREZINHA;SANTA TEREZINHA DE GOIAS;GO;SANTA TEREZINHA DE GOIAS;CELG-D SUBESTACAO SANTA TEREZINHA;-14,5199267;-49,1223208
ELEKTRO;ITAPORANGA;ITAPORANGA;SP;ITAPORANGA;ELEKTRO SUBESTACAO ITAPORANGA;-23,7046348;-49,482782
EPB;MATARACA;MATARACA;PB;MATARACA;EPB SUBESTACAO MATARACA;-6,5933382;-35,0584674
COELBA;TEOFILANDIA;TEOFILANDIA;BA;TEOFILANDIA;COELBA SUBESTACAO TEOFILANDIA;-11,4924462;-38,9925971
CHESP;URUANA;URUANA;GO;URUANA;CHESP SUBESTACAO URUANA;-15,4998153;-49,6865463
EMT;QURENCIA DO NORTE;QUERENCIA;MT;QUERENCIA;EMT SUBESTACAO QURENCIA DO NORTE;-12,5986628;-52,2169605
CELG-D;ARUANA;ARUANA;GO;ARUANA;CELG-D SUBESTACAO ARUANA;-14,9416122;-51,0784187
COELBA;MALHADA;MALHADA;BA;MALHADA;COELBA SUBESTACAO MALHADA;-14,2909087;-43,6713041
CELESC-DIS;LAURO MULLER;LAURO MULLER;SC;LAURO MULLER;CELESC-DIS SUBESTACAO LAURO MULLER;-28,398401;-49,3952892
COOPERMILA;COOPERMILA;LAURO MULLER;SC;LAURO MULLER;COOPERMILA SUBESTACAO COOPERMILA;-28,3895318;-49,3923567
CEMIG-D;JABOTICATUBAS;JABOTICATUBAS;MG;JABOTICATUBAS;CEMIG-D SUBESTACAO JABOTICATUBAS;-19,5183665;-43,7456371
CEMIG-D;MALACACHETA;MALACACHETA;MG;MALACACHETA;CEMIG-D SUBESTACAO MALACACHETA;-17,8414792;-42,0804093
CEMIG-D;JORDANIA;JORDANIA;MG;JORDANIA;CEMIG-D SUBESTACAO JORDANIA;-15,8916501;-40,1905288
CEMIG-D;RIO PARANAIBA;RIO PARANAIBA;MG;RIO PARANAIBA;CEMIG-D SUBESTACAO RIO PARANAIBA;-19,3668989;-46,2633092
EDP ES;BOA ESPERANCA;BOA ESPERANCA;ES;BOA ESPERANCA;EDP ES SUBESTACAO BOA ESPERANCA;-18,7170552;-40,4102972
BOA VISTA;MUCAJAI;MUCAJAI;RR;MUCAJAI;BOA VISTA SUBESTACAO MUCAJAI;2,4499463;-60,9187209
CERR;MUCAJAI;MUCAJAI;RR;MUCAJAI;CERR SUBESTACAO MUCAJAI;2,443722;-60,9181299
ENEL RJ;CAMBUCI;CAMBUCI;RJ;CAMBUCI;ENEL RJ SUBESTACAO CAMBUCI;-21,5781497;-41,9161186
COSERN;DIX SEPT ROSADO;GOVERNADOR DIX-SEPT ROSADO;RN;GOVERNADOR DIX-SEPT ROSADO;COSERN SUBESTACAO DIX SEPT ROSADO;-5,4505098;-37,5145447
CEMIG-D;MARTINHO CAMPOS;MARTINHO CAMPOS;MG;MARTINHO CAMPOS;CEMIG-D SUBESTACAO MARTINHO CAMPOS;-19,3297697;-45,2364936
EPB;UIRAUNA;UIRAUNA;PB;UIRAUNA;EPB SUBESTACAO UIRAUNA;-6,5280027;-38,4154833
CEMIG-D;FELIXLANDIA;FELIXLANDIA;MG;FELIXLANDIA;CEMIG-D SUBESTACAO FELIXLANDIA;-18,6055268;-45,3640411
COELBA;WAGNER;WAGNER;BA;WAGNER;COELBA SUBESTACAO WAGNER;-12,2885058;-41,1738838
ELEKTRO;MACAUBAL;MACAUBAL;SP;MACAUBAL;ELEKTRO SUBESTACAO MACAUBAL;-20,7952306;-49,9639361
COELBA;OLIVEIRA DOS BREJINHOS;OLIVEIRA DOS BREJINHOS;BA;OLIVEIRA DOS BREJINHOS;COELBA SUBESTACAO OLIVEIRA DOS BREJINHOS;-12,3202712;-42,8885864
COELBA;IBIPEBA;IBIPEBA;BA;IBIPEBA;COELBA SUBESTACAO IBIPEBA;-11,6381692;-42,0091972
COELBA;MIROROS;IBIPEBA;BA;IBIPEBA;COELBA SUBESTACAO MIROROS;-11,6381692;-42,0091972
CEMIG-D;CARNEIRINHO;CARNEIRINHO;MG;CARNEIRINHO;CEMIG-D SUBESTACAO CARNEIRINHO;-19,6990927;-50,6898664
ETO;MIRANORTE;MIRANORTE;TO;MIRANORTE;ETO SUBESTACAO MIRANORTE;-9,5314736;-48,5923804
ELEKTRO;CARDOSO;CARDOSO;SP;CARDOSO;ELEKTRO SUBESTACAO CARDOSO;-20,0789006;-49,8927351
COPEL-DIS;FIGUEIRA;FIGUEIRA;PR;FIGUEIRA;COPEL-DIS SUBESTACAO FIGUEIRA;-23,8501039;-50,4045156
ETO;LAGOA DA CONFUSAO;LAGOA DA CONFUSAO;TO;LAGOA DA CONFUSAO;ETO SUBESTACAO LAGOA DA CONFUSAO;-10,8003112;-49,6292758
EMS;DEODAPOLIS;DEODAPOLIS;MS;DEODAPOLIS;EMS SUBESTACAO DEODAPOLIS;-22,27586;-54,1690856
CEMIG-D;RIO CASCA;RIO CASCA;MG;RIO CASCA;CEMIG-D SUBESTACAO RIO CASCA;-20,2247454;-42,6464127
EMS;AGUA CLARA;AGUA CLARA;MS;AGUA CLARA;EMS SUBESTACAO AGUA CLARA;-20,4472712;-52,8804119
CNEE;CATIGUA;CATIGUA;SP;CATIGUA;CNEE SUBESTACAO CATIGUA;-20,8127118;-49,5218679
ESS;CATIGUA;CATIGUA;SP;CATIGUA;ESS SUBESTACAO CATIGUA;-21,0568801;-49,0627306
EMT;NOVA CANAA;NOVA CANAA DO NORTE;MT;NOVA CANAA DO NORTE;EMT SUBESTACAO NOVA CANAA;-10,6407546;-55,7097622
COPEL-DIS;VERA CRUZ;VERA CRUZ DO OESTE;PR;VERA CRUZ DO OESTE;COPEL-DIS SUBESTACAO VERA CRUZ;-25,0708011;-53,8746936
CEMIG-D;FREI INOCENCIO;FREI INOCENCIO;MG;FREI INOCENCIO;CEMIG-D SUBESTACAO FREI INOCENCIO;-18,5536064;-41,9100292
ENEL RJ;ITALVA;ITALVA;RJ;ITALVA;ENEL RJ SUBESTACAO ITALVA;-21,6721038;-42,0865707
CELESC-DIS;MONDAI;MONDAI;SC;MONDAI;CELESC-DIS SUBESTACAO MONDAI;-27,090913;-53,3833002
RGE;CERRO LARGO;CERRO LARGO;RS;CERRO LARGO;RGE SUBESTACAO CERRO LARGO;-28,1541616;-54,7194835
RGE SUL;CERRO LARGO;CERRO LARGO;RS;CERRO LARGO;RGE SUL SUBESTACAO CERRO LARGO;-28,1541616;-54,7194835
CELESC-DIS;BOM RETIRO;BOM RETIRO;SC;BOM RETIRO;CELESC-DIS SUBESTACAO BOM RETIRO;-27,7972622;-49,492908
ETO;ARRAIAS II;ARRAIAS;TO;ARRAIAS;ETO SUBESTACAO ARRAIAS II;-12,92911;-46,93631
ELEKTRO;QUELUZ;QUELUZ;SP;QUELUZ;ELEKTRO SUBESTACAO QUELUZ;-22,5412987;-44,7787537
ELEKTRO;PACAEMBU;PACAEMBU;SP;PACAEMBU;ELEKTRO SUBESTACAO PACAEMBU;-21,5536821;-51,2582373
EMS;TERENOS;TERENOS;MS;TERENOS;EMS SUBESTACAO TERENOS;-20,4441504;-54,8640172
COELBA;SERRA DO RAMALHO;SERRA DO RAMALHO;BA;SERRA DO RAMALHO;COELBA SUBESTACAO SERRA DO RAMALHO;-13,6106406;-42,9369088
COSERN;SANTANA MATOS;SANTANA DO MATOS;RN;SANTANA DO MATOS;COSERN SUBESTACAO SANTANA MATOS;-5,958648;-36,6618106
EQUATORIAL MA;FORTALEZA DOS NOGUEIRAS;FORTALEZA DOS NOGUEIRAS;MA;FORTALEZA DOS NOGUEIRAS;EQUATORIAL MA SUBESTACAO FORTALEZA DOS NOGUEIRAS;-7,5344054;-46,0368273
CELG-D;EDEIA;EDEIA;GO;EDEIA;CELG-D SUBESTACAO EDEIA;-17,3448727;-49,9163938
COELBA;LICINIO DE ALMEIDA;LICINIO DE ALMEIDA;BA;LICINIO DE ALMEIDA;COELBA SUBESTACAO LICINIO DE ALMEIDA;-14,6823159;-42,5014482
CELG-D;IACIARA S1;IACIARA;GO;IACIARA;CELG-D SUBESTACAO IACIARA S1;-14,09;-46,63
CELG-D;IACIARA S2;IACIARA;GO;IACIARA;CELG-D SUBESTACAO IACIARA S2;-14,09;-46,63
CEMIG-D;LAGOA GRANDE;LAGOA GRANDE;MG;LAGOA GRANDE;CEMIG-D SUBESTACAO LAGOA GRANDE;-17,8429719;-46,5133101
CELPE;AFRANIO;AFRANIO;PE;AFRANIO;CELPE SUBESTACAO AFRANIO;-8,5301486;-41,0043034
CELPE;AFRANIO;AFRANIO;PE;AFRANIO;CELPE SUBESTACAO AFRANIO;-8,5301486;-41,0043034
ESE;SALGADO;SALGADO;SE;SALGADO;ESE SUBESTACAO SALGADO;-11,0250276;-37,4743962
CELPE;ANGELIM;ANGELIM;PE;ANGELIM;CELPE SUBESTACAO ANGELIM;-8,8924827;-36,294178
CPFL JAGUARI;HOLAMBRA;HOLAMBRA;SP;HOLAMBRA;CPFL JAGUARI SUBESTACAO HOLAMBRA;-22,8026898;-47,0566297
CPFL SANTA CRUZ;HOLAMBRA;HOLAMBRA;SP;HOLAMBRA;CPFL SANTA CRUZ SUBESTACAO HOLAMBRA;-22,7380061;-46,8983786
CEMIG-D;MIRABELA;MIRABELA;MG;MIRABELA;CEMIG-D SUBESTACAO MIRABELA;-16,2520484;-44,1773071
ELFSM;SAO ROQUE;SAO ROQUE DO CANAA;ES;SAO ROQUE DO CANAA;ELFSM SUBESTACAO SAO ROQUE;-19,7396278;-40,6582489
CELG-D;MONTIVIDIU T;MONTIVIDIU;GO;MONTIVIDIU;CELG-D SUBESTACAO MONTIVIDIU T;-17,4523541;-51,183404
CELG-D;PIRES DO RIO S2;VIANOPOLIS;GO;VIANOPOLIS;CELG-D SUBESTACAO PIRES DO RIO S2;-16,74;-48,51
CELG-D;VIANOPOLIS;VIANOPOLIS;GO;VIANOPOLIS;CELG-D SUBESTACAO VIANOPOLIS;-16,7434881;-48,5101948
COELBA;RIO DO ANTONIO;RIO DO ANTONIO;BA;RIO DO ANTONIO;COELBA SUBESTACAO RIO DO ANTONIO;-14,204832;-42,7845741
RGE SUL;AGUDO;AGUDO;RS;AGUDO;RGE SUL SUBESTACAO AGUDO;-29,6488579;-53,2577266
EPB;PAULISTA;PAULISTA;PB;PAULISTA;EPB SUBESTACAO PAULISTA;-6,6031899;-37,6103897
EQUATORIAL MA;ALTO PARNAIBA;ALTO PARNAIBA;MA;ALTO PARNAIBA;EQUATORIAL MA SUBESTACAO ALTO PARNAIBA;-2,956373;-41,7574695
CEEE-D;PALMARES DO SUL;PALMARES DO SUL;RS;PALMARES DO SUL;CEEE-D SUBESTACAO PALMARES DO SUL;-30,2442346;-50,4844371
CELPE;FLORES;FLORES;PE;FLORES;CELPE SUBESTACAO FLORES;-7,8717203;-37,9722213
CEMIG-D;ITATIAIUCU;ITATIAIUCU;MG;ITATIAIUCU;CEMIG-D SUBESTACAO ITATIAIUCU;-20,1889133;-44,4680164
COELBA;SANTA BARBARA;SANTA BARBARA;BA;SANTA BARBARA;COELBA SUBESTACAO SANTA BARBARA;-11,9603303;-38,9722194
COELBA;URANDI;URANDI;BA;URANDI;COELBA SUBESTACAO URANDI;-14,4055082;-42,860094
RGE;FELIZ;FELIZ;RS;FELIZ;RGE SUBESTACAO FELIZ;-29,3789288;-51,294787
EQUATORIAL MA;IGARAPE GRANDE;IGARAPE GRANDE;MA;IGARAPE GRANDE;EQUATORIAL MA SUBESTACAO IGARAPE GRANDE;-5,2804386;-44,5000366
EMG;ERVALIA;ERVALIA;MG;ERVALIA;EMG SUBESTACAO ERVALIA;-20,837405;-42,656553
EQUATORIAL AL;INHAPI;INHAPI;AL;INHAPI;EQUATORIAL AL SUBESTACAO INHAPI;-9,21;-37,75
CPFL JAGUARI;TAGUAI;TAGUAI;SP;TAGUAI;CPFL JAGUARI SUBESTACAO TAGUAI;-23,5316481;-49,2442803
CPFL SANTA CRUZ;TAGUAI;TAGUAI;SP;TAGUAI;CPFL SANTA CRUZ SUBESTACAO TAGUAI;-23,1955125;-49,3818577
CEMIG-D;ARAPORA;ARAPORA;MG;ARAPORA;CEMIG-D SUBESTACAO ARAPORA;-18,4460332;-49,1882776
